ID,G3E_FID,CD_SSDW,DEVICE_TYPE,CD_SSXL,NODE1_ID,NODE2_ID
6640,13397247,万江供电分局,站房电缆头,万江F11新村线,10141361,10141358
6642,13398498,万江供电分局,10kV导线,万江F11新村线,8532708,11679464
6578,13397097,万江供电分局,10kV开关,万江F11新村线,10122824,10122834
6643,13398508,万江供电分局,10kV电缆终端头,万江F11新村线,11679465,8532797
6766,13396998,万江供电分局,10kV导线,万江F11新村线,8530787,8530800
6579,13396227,万江供电分局,10kV开关,万江F11新村线,8528491,8528507
6641,13398492,万江供电分局,10kV导线,万江F11新村线,8532708,11679462
6565,13397742,万江供电分局,10kV开关,万江F11新村线,8532439,8532443
6667,13398825,万江供电分局,高压表,万江F11新村线,10030307,10141369
6669,13399710,万江供电分局,10kV导线,万江F11新村线,8533542,11679485
6668,13399691,万江供电分局,10kV导线,万江F11新村线,8533542,8533604
6665,13399278,万江供电分局,变压器,万江F11新村线,9069543,0
6556,13397740,万江供电分局,10kV开关,万江F11新村线,8531666,8531689
6666,13399310,万江供电分局,高压表,万江F11新村线,10535985,8533166
6564,13397743,万江供电分局,10kV开关,万江F11新村线,8531657,8531666
6568,13396347,万江供电分局,站房母线,万江F11新村线,8528777,8528777
6675,13396326,万江供电分局,站房引线,万江F11新村线,8528777,10859376
6671,13399857,万江供电分局,高压表,万江F11新村线,8533581,8533591
6567,13397746,万江供电分局,变压器,万江F11新村线,8531689,0
6674,13398887,万江供电分局,10kV电缆,万江F11新村线,8532840,8532845
6566,13397745,万江供电分局,变压器,万江F11新村线,8532457,0
6670,13399724,万江供电分局,10kV电缆终端头,万江F11新村线,11679486,8533568
6676,13396329,万江供电分局,站房引线,万江F11新村线,8528777,8528828
6677,13396332,万江供电分局,站房引线,万江F11新村线,8528777,8528850
6555,13397738,万江供电分局,10kV开关,万江F11新村线,8532443,8532457
6655,13396287,万江供电分局,10kV导线,万江F11新村线,8528672,11679428
6652,13396387,万江供电分局,高压表,万江F11新村线,8528885,8528896
6657,13396300,万江供电分局,站房电缆头,万江F11新村线,10859351,10859353
6656,13396289,万江供电分局,10kV电缆终端头,万江F11新村线,11679427,8528711
6569,13396358,万江供电分局,10kV电缆,万江F11新村线,8528711,10859351
6573,13398360,万江供电分局,10kV导线,万江F11新村线,11430091,11430090
6553,13397686,万江供电分局,10kV导线,万江F11新村线,11430048,8531648
6552,13397680,万江供电分局,10kV导线,万江F11新村线,8532424,8531730
6658,13396301,万江供电分局,站房电缆头,万江F11新村线,10859376,10859379
6663,13399273,万江供电分局,10kV开关,万江F11新村线,8533166,9069543
2086,13396708,万江供电分局,10kV导线,万江F11新村线,8530002,11430043
6554,13397712,万江供电分局,10kV导线,万江F11新村线,11430048,8532424
6664,13399277,万江供电分局,站房电缆头,万江F11新村线,10536019,10536018
6660,13396303,万江供电分局,站房电缆头,万江F11新村线,8528850,0
6659,13396302,万江供电分局,站房电缆头,万江F11新村线,8528828,8528835
6662,13399195,万江供电分局,10kV导线,万江F11新村线,8533109,11679478
6661,13396305,万江供电分局,站房接地刀闸,万江F11新村线,10859353,0
6596,13397937,万江供电分局,10kV开关,万江F11新村线,8532518,9069273
6595,13398292,万江供电分局,10kV导线,万江F11新村线,8532544,11430091
6594,13396854,万江供电分局,变压器,万江F11新村线,9069162,0
6597,13397941,万江供电分局,站房电缆头,万江F11新村线,8532500,8532511
6802,13402167,万江供电分局,10kV开关,万江F11新村线,8529189,8529702
6598,13397942,万江供电分局,变压器,万江F11新村线,9990404,0
6804,13402172,万江供电分局,变压器,万江F11新村线,8529702,0
6593,13396853,万江供电分局,站房电缆头,万江F11新村线,11430034,8530625
6614,13400591,万江供电分局,10kV开关,万江F11新村线,10170730,10170733
6615,13400613,万江供电分局,10kV开关,万江F11新村线,10170733,10170742
6616,13400038,万江供电分局,站房引线,万江F11新村线,8533639,8533701
6613,13400583,万江供电分局,10kV导线,万江F11新村线,8533939,10170730
6592,13396827,万江供电分局,10kV电缆,万江F11新村线,8530132,8530170
6591,13396849,万江供电分局,10kV开关,万江F11新村线,8530635,9069162
6805,13402184,万江供电分局,高压表,万江F11新村线,8529173,8529189
6605,13396740,万江供电分局,站房电缆头,万江F11新村线,8530122,8530132
6604,13396739,万江供电分局,站房电缆头,万江F11新村线,8530105,0
6603,13397748,万江供电分局,避雷器,万江F11新村线,8532463,0
6606,13397790,万江供电分局,高压表,万江F11新村线,8531648,8531657
6609,13397821,万江供电分局,10kV导线,万江F11新村线,11430048,8532431
6608,13396742,万江供电分局,站房电缆头,万江F11新村线,8530029,8530040
6607,13396741,万江供电分局,站房电缆头,万江F11新村线,8530079,11430033
6602,13397783,万江供电分局,10kV导线,万江F11新村线,8532457,8532463
6612,13397852,万江供电分局,高压表,万江F11新村线,8532431,8532439
6803,13402171,万江供电分局,站房电缆头,万江F11新村线,8529166,8529173
6599,13398458,万江供电分局,10kV电缆,万江F11新村线,11430094,11430093
6611,13397835,万江供电分局,10kV电缆终端头,万江F11新村线,11679458,8532495
6601,13397777,万江供电分局,10kV导线,万江F11新村线,8531689,8531700
6600,13397749,万江供电分局,避雷器,万江F11新村线,8531700,0
6610,13397827,万江供电分局,10kV导线,万江F11新村线,8532424,11679456
6617,13396378,万江供电分局,10kV开关,万江F11新村线,8528896,8528909
12801,33852065,万江供电分局,10kV开关,万江F11新村线,11679425,11679426
6774,13397399,万江供电分局,高压表,万江F11新村线,8531411,8531417
6773,13396789,万江供电分局,10kV开关,万江F11新村线,8530194,9069234
6775,13396793,万江供电分局,站房电缆头,万江F11新村线,8530170,8530180
6811,13409224,万江供电分局,高压表,万江F11新村线,9747319,9747322
6777,13396815,万江供电分局,高压表,万江F11新村线,8530180,8530194
6776,13396794,万江供电分局,变压器,万江F11新村线,9069234,0
6772,13396766,万江供电分局,10kV电缆,万江F11新村线,8530018,8530029
6637,13396079,万江供电分局,10kV导线,万江F11新村线,8528398,8528672
6768,13397016,万江供电分局,10kV开关,万江F11新村线,8530839,9069028
6587,13398681,万江供电分局,10kV电缆终端头,万江F11新村线,11679467,8532840
6769,13397020,万江供电分局,站房电缆头,万江F11新村线,8530819,8530830
6771,13397027,万江供电分局,高压表,万江F11新村线,8530830,8530839
6588,13398686,万江供电分局,10kV电缆终端头,万江F11新村线,11679470,8532946
6770,13397021,万江供电分局,变压器,万江F11新村线,9069028,0
6622,13400107,万江供电分局,10kV开关,万江F11新村线,8533727,9069435
6631,13396523,万江供电分局,高压表,万江F11新村线,8528976,8528983
6632,13396881,万江供电分局,10kV电缆,万江F11新村线,11430033,11430034
6621,13410529,万江供电分局,10kV开关,万江F11新村线,9747322,9069591
6618,13396380,万江供电分局,站房电缆头,万江F11新村线,8528868,8528885
6619,13396383,万江供电分局,变压器,万江F11新村线,8528909,0
6620,13400050,万江供电分局,10kV电缆,万江F11新村线,8533621,8533633
6589,13398368,万江供电分局,10kV导线,万江F11新村线,11430081,11679460
9751,19769272,万江供电分局,10kV电缆终端头,万江F11新村线,11679491,10502654
6635,13396047,万江供电分局,10kV导线,万江F11新村线,9385146,8528398
6636,13396062,万江供电分局,10kV开关,万江F11新村线,9385140,9385146
6634,13400112,万江供电分局,变压器,万江F11新村线,9069435,0
9757,19769325,万江供电分局,变压器,万江F11新村线,10502658,0
9756,19769270,万江供电分局,10kV导线,万江F11新村线,10502652,11679489
6633,13396893,万江供电分局,10kV导线,万江F11新村线,8530002,8530787
6678,13396336,万江供电分局,10kV开关,万江F11新村线,10859353,10859369
6760,13400331,万江供电分局,10kV电缆,万江F11新村线,8533663,8533735
6761,13399975,万江供电分局,10kV导线,万江F11新村线,8533604,8533614
6759,13397383,万江供电分局,变压器,万江F11新村线,8531427,0
8715,18975530,万江供电分局,10kV开关,万江F11新村线,9069273,9990404
6717,13400420,万江供电分局,站房电缆头,万江F11新村线,8533790,8533800
7014,18880167,万江供电分局,10kV开关,万江F11新村线,8531169,9908675
6988,19870085,万江供电分局,站房引线,万江F11新村线,10536022,8533084
8781,17725529,万江供电分局,站房引线,万江F11新村线,10030362,10030307
8782,19037570,万江供电分局,站房引线,万江F11新村线,10030362,10030350
7256,15913723,万江供电分局,10kV断连,万江F11新村线,9068252,8533521
7239,15914527,万江供电分局,10kV导线,万江F11新村线,9068314,8533939
7401,15912410,万江供电分局,10kV断连,万江F11新村线,9066749,9066756
7400,15912322,万江供电分局,10kV断连,万江F11新村线,9066732,9066735
7238,15914429,万江供电分局,10kV导线,万江F11新村线,9066735,9066749
7235,15914235,万江供电分局,10kV导线,万江F11新村线,9066784,9066805
7234,15913885,万江供电分局,10kV断连,万江F11新村线,10535897,9068314
7237,15914386,万江供电分局,10kV导线,万江F11新村线,9066756,9066762
7236,15914300,万江供电分局,10kV导线,万江F11新村线,9066769,9066779
6764,13400388,万江供电分局,10kV电缆终端头,万江F11新村线,11679488,8533776
6765,13396970,万江供电分局,10kV导线,万江F11新村线,8530787,8530867
6939,19052764,万江供电分局,站房电缆头,万江F11新村线,10043754,10043753
6938,19052761,万江供电分局,10kV开关,万江F11新村线,10043750,10141339
6716,13400416,万江供电分局,10kV开关,万江F11新村线,8533795,9069420
9104,19053048,万江供电分局,变压器,万江F11新村线,10044397,0
9112,13396059,万江供电分局,10kV导线,万江F11新村线,9066812,9385135
9102,19053043,万江供电分局,10kV开关,万江F11新村线,10044401,10044397
9103,19053046,万江供电分局,站房电缆头,万江F11新村线,11430093,10044403
6985,19870080,万江供电分局,站房引线,万江F11新村线,10536017,10535985
6984,19870078,万江供电分局,站房引线,万江F11新村线,10536021,10536022
6987,19870084,万江供电分局,站房引线,万江F11新村线,10536017,10536014
6986,19870082,万江供电分局,站房引线,万江F11新村线,10536018,10536017
6983,19870070,万江供电分局,站房引线,万江F11新村线,10536022,10535986
6941,19052768,万江供电分局,高压表,万江F11新村线,10043753,10043750
6940,19052766,万江供电分局,变压器,万江F11新村线,10141339,0
6762,13400186,万江供电分局,10kV电缆,万江F11新村线,8533684,8533710
6763,13400384,万江供电分局,10kV导线,万江F11新村线,9374636,11679487
7515,15912411,万江供电分局,10kV断连,万江F11新村线,9066762,9066769
8190,16513101,万江供电分局,站房引线,万江F11新村线,10141355,10141346
6727,13397546,万江供电分局,10kV电缆,万江F11新村线,8531480,8531490
6733,13397559,万江供电分局,10kV导线,万江F11新村线,8531548,8531557
8186,16513080,万江供电分局,站房引线,万江F11新村线,10859369,8528777
6726,13397515,万江供电分局,高压表,万江F11新村线,8531503,10073544
8241,17539331,万江供电分局,10kV开关,万江F11新村线,11430089,11430088
8242,17539893,万江供电分局,10kV开关,万江F11新村线,11430090,11430089
8219,17539309,万江供电分局,10kV导线,万江F11新村线,9374636,10502652
8220,17540611,万江供电分局,10kV导线,万江F11新村线,11430086,11430081
6754,13397378,万江供电分局,10kV开关,万江F11新村线,8531417,8531427
6753,13397330,万江供电分局,10kV电缆,万江F11新村线,8531224,10141361
6756,13400287,万江供电分局,站房电缆头,万江F11新村线,8533735,8533739
6755,13400283,万江供电分局,10kV开关,万江F11新村线,8533745,9069449
6743,13396180,万江供电分局,10kV导线,万江F11新村线,8528398,8528436
6737,13399221,万江供电分局,10kV电缆终端头,万江F11新村线,11679473,8533237
6736,13399218,万江供电分局,10kV电缆终端头,万江F11新村线,11679479,8533131
6742,13396168,万江供电分局,10kV电缆,万江F11新村线,8528534,8528547
6741,13397039,万江供电分局,10kV电缆,万江F11新村线,8530808,8530819
7518,15912926,万江供电分局,10kV断连,万江F11新村线,9066836,8530002
8624,18880560,万江供电分局,10kV开关,万江F11新村线,8530010,9909001
8552,18880053,万江供电分局,10kV开关,万江F11新村线,10122829,10122824
8553,18880055,万江供电分局,站房电缆头,万江F11新村线,9747135,9908730
8625,18880612,万江供电分局,10kV开关,万江F11新村线,8531557,9909078
6718,13400421,万江供电分局,变压器,万江F11新村线,9069420,0
7516,15912415,万江供电分局,10kV断连,万江F11新村线,9066779,9066784
8626,18881376,万江供电分局,10kV开关,万江F11新村线,8533614,9910220
7517,15912535,万江供电分局,10kV断连,万江F11新村线,9066805,9066812
6757,13400288,万江供电分局,变压器,万江F11新村线,9069449,0
6758,13397382,万江供电分局,站房电缆头,万江F11新村线,10141362,8531411
8243,17540502,万江供电分局,10kV开关,万江F11新村线,11430088,11430086
8264,13396072,万江供电分局,10kV开关,万江F11新村线,9385135,9385140
6725,13398543,万江供电分局,变压器,万江F11新村线,9069497,0
6720,13399248,万江供电分局,10kV电缆,万江F11新村线,8533131,10536019
7519,15913493,万江供电分局,10kV断连,万江F11新村线,9068237,8532544
6724,13398542,万江供电分局,站房电缆头,万江F11新村线,8532761,8532765
6723,13398538,万江供电分局,10kV开关,万江F11新村线,8532774,9069497
9126,19154249,万江供电分局,站房引线,万江F11新村线,10141355,10141353
9277,16513085,万江供电分局,站房引线,万江F11新村线,8529926,9168417
9278,13396598,万江供电分局,10kV开关,万江F11新村线,8529858,9168416
9275,13396614,万江供电分局,站房引线,万江F11新村线,8529870,8529884
9276,16513084,万江供电分局,站房引线,万江F11新村线,8529870,9168416
9279,13396599,万江供电分局,10kV开关,万江F11新村线,9168417,8529946
9282,13396602,万江供电分局,站房电缆头,万江F11新村线,8529884,8529891
9283,13396603,万江供电分局,站房电缆头,万江F11新村线,8529979,8529986
9280,13396600,万江供电分局,站房电缆头,万江F11新村线,8529818,9747112
9281,13396601,万江供电分局,站房电缆头,万江F11新村线,8529946,8529968
